text_id,post_text,sentiment_label,topic_category,raw_text,cleaned_text
TXT_02326,see that dustin johnson is a co-leader right now. will take him serious if he is in top 3 on the final 9 sunday #pgachampionship,Positive,Community_Discussion,see that dustin johnson is a co-leader right now. will take him serious if he is in top 3 on the final 9 sunday #pgachampionship,see that dustin johnson is a co-leader right now. will take him serious if he is in top 3 on the final 9 sunday pgachampionship
TXT_02330,"""It's September 7th and David Wright has 5 RBI's and 2 extra base hits, why the fuck is he in the middle of our lineup?!""",Negative,Community_Discussion,"""It's September 7th and David Wright has 5 RBI's and 2 extra base hits, why the fuck is he in the middle of our lineup?!""","It's September 7th and David Wright has 5 RBI's and 2 extra base hits, why the fuck is he in the middle of our lineup?!"
TXT_02337,All i want tomorrow is for stoke to get rid of shotton and a few others\u002c bring in a LB CAM and ST but knowing pulis- CB CB CB,Neutral,Community_Discussion,All i want tomorrow is for stoke to get rid of shotton and a few others\u002c bring in a LB CAM and ST but knowing pulis- CB CB CB,"All i want tomorrow is for stoke to get rid of shotton and a few others, bring in a LB CAM and ST but knowing pulis- CB CB CB"
TXT_02341,@user Nope tomorrow uefa will decide as real madrid couldnt load up the document,Neutral,Community_Discussion,@user Nope tomorrow uefa will decide as real madrid couldnt load up the document,@user Nope tomorrow uefa will decide as real madrid couldnt load up the document
TXT_02352,We're watching the Apple Special event live here (Tip: use safari),Neutral,Technical_Issues,We're watching the Apple Special event live here (Tip: use safari),We're watching the Apple Special event live here (Tip: use safari)
TXT_02358,I like Trey Burke but I think pre-season 1st team all-american is a bit over the top.,Negative,Community_Discussion,I like Trey Burke but I think pre-season 1st team all-american is a bit over the top.,I like Trey Burke but I think pre-season 1st team all-american is a bit over the top.
TXT_02367,JPMorgan Chase posts Q3 profit of US$5.57b: NEW YORK: JPMorgan Chase said on Tuesday (Oct 14) it returned to p...,Neutral,Community_Discussion,JPMorgan Chase posts Q3 profit of US$5.57b: NEW YORK: JPMorgan Chase said on Tuesday (Oct 14) it returned to p...,JPMorgan Chase posts Q3 profit of US$5.57b: NEW YORK: JPMorgan Chase said on Tuesday (Oct 14) it returned to p..
TXT_02369,"@user BREAKING: I just learned \""""on to\"""" is two words. It\u2019s like 2:30am and I have a stomachache. Skype tomorrow? Goodnight lovely!""",Negative,Community_Discussion,"@user BREAKING: I just learned \""""on to\"""" is two words. It\u2019s like 2:30am and I have a stomachache. Skype tomorrow? Goodnight lovely!""","@user BREAKING: I just learned \""""on to\"""" is two words. It's like 2:30am and I have a stomachache. Skype tomorrow? Goodnight lovely!"""
TXT_02387,I may have just bought the Kimoji app for $1.99 JUST so I could text Kim Kardashian's ugly crying face.,Negative,Technical_Issues,I may have just bought the Kimoji app for $1.99 JUST so I could text Kim Kardashian's ugly crying face.,I may have just bought the Kimoji app for $1.99 JUST so I could text Kim Kardashian's ugly crying face.
TXT_02390,"""Come and join us tomorrow, for an exciting Christmas card making demonstration with the fantastic Sue Burrows. 10am-4pm.""",Positive,Community_Discussion,"""Come and join us tomorrow, for an exciting Christmas card making demonstration with the fantastic Sue Burrows. 10am-4pm.""","Come and join us tomorrow, for an exciting Christmas card making demonstration with the fantastic Sue Burrows. 10am-4pm."
TXT_02407,@user @user Exactly. Only reason Torres even came back into the lime-light were for 1st minute goals vs Madrid &amp; Barca,Neutral,Community_Discussion,@user @user Exactly. Only reason Torres even came back into the lime-light were for 1st minute goals vs Madrid &amp; Barca,@user @user Exactly. Only reason Torres even came back into the lime-light were for 1st minute goals vs Madrid & Barca
TXT_02409,Gucci gob it certitude may sprout the yoke yours signifying gangway additive in transit to consultant flaming:...,Neutral,Community_Discussion,Gucci gob it certitude may sprout the yoke yours signifying gangway additive in transit to consultant flaming:...,Gucci gob it certitude may sprout the yoke yours signifying gangway additive in transit to consultant flaming:..
TXT_02414,"@user While you continue to beat a dead horse, Tom Brady is starting on Thursday night.""",Neutral,Community_Discussion,"@user While you continue to beat a dead horse, Tom Brady is starting on Thursday night.""","@user While you continue to beat a dead horse, Tom Brady is starting on Thursday night."""
TXT_02433,Benny Benassi at #ExchangeLA Tonight!  Armin Van Buuren at #ExchangLa Tomorrow Night! #EDM WEEKENED. @user see worth the late night job.,Positive,Community_Discussion,Benny Benassi at #ExchangeLA Tonight!  Armin Van Buuren at #ExchangLa Tomorrow Night! #EDM WEEKENED. @user see worth the late night job.,Benny Benassi at ExchangeLA Tonight! Armin Van Buuren at ExchangLa Tomorrow Night! EDM WEEKENED. @user see worth the late night job.
TXT_02439,A special presentation was made to Jamie Carragher ahead of Thursday night's Europa League clash with FC Gomel at...,Neutral,Community_Discussion,A special presentation was made to Jamie Carragher ahead of Thursday night's Europa League clash with FC Gomel at...,A special presentation was made to Jamie Carragher ahead of Thursday night's Europa League clash with FC Gomel at..
TXT_02447,Congratulations to my brother @user Now you can drive yourself to work Saturday mornings!!!! Yahoo!,Positive,Community_Discussion,Congratulations to my brother @user Now you can drive yourself to work Saturday mornings!!!! Yahoo!,Congratulations to my brother @user Now you can drive yourself to work Saturday mornings!! Yahoo!
TXT_02460,"""No white T's, No ball cap. $500 CASH to the Women in the sexiest RED dress... Raffles for Moet Rose & a pair of Red Bottoms.  September 1st""",Positive,Community_Discussion,"""No white T's, No ball cap. $500 CASH to the Women in the sexiest RED dress... Raffles for Moet Rose & a pair of Red Bottoms.  September 1st""","No white T's, No ball cap. $500 CASH to the Women in the sexiest RED dress.. Raffles for Moet Rose & a pair of Red Bottoms. September 1st"
TXT_02473,all you gun owner better get ready B/C the next thing SCOTUS will be redefining is the 2nd amend,Negative,Community_Discussion,all you gun owner better get ready B/C the next thing SCOTUS will be redefining is the 2nd amend,all you gun owner better get ready B/C the next thing SCOTUS will be redefining is the 2nd amend
TXT_02486,@user LMFAO his big ass get on my nerves\u002c you going to class tomorrow?,Negative,Community_Discussion,@user LMFAO his big ass get on my nerves\u002c you going to class tomorrow?,"@user LMFAO his big ass get on my nerves, you going to class tomorrow?"
TXT_02489,"""Hulk Hogan may have been dumped from WWE's upcoming tour of Australia, but he's still a champ in the eyes of his daughter Brooke.""",Neutral,Community_Discussion,"""Hulk Hogan may have been dumped from WWE's upcoming tour of Australia, but he's still a champ in the eyes of his daughter Brooke.""","Hulk Hogan may have been dumped from WWE's upcoming tour of Australia, but he's still a champ in the eyes of his daughter Brooke."
TXT_02500,Does PSPlus automatically push save game data to the cloud? I think my PS4 may have died?? Hoping I didn't lose my MGSVTPO save data..,Negative,Community_Discussion,Does PSPlus automatically push save game data to the cloud? I think my PS4 may have died?? Hoping I didn't lose my MGSVTPO save data..,Does PSPlus automatically push save game data to the cloud? I think my PS4 may have died?? Hoping I didn't lose my MGSVTPO save data..
TXT_02507,Replacing the screen on the Nokia 1020 went.... badly. Luckily new phone arrives tomorrow!,Neutral,Technical_Issues,Replacing the screen on the Nokia 1020 went.... badly. Luckily new phone arrives tomorrow!,Replacing the screen on the Nokia 1020 went.. badly. Luckily new phone arrives tomorrow!
TXT_02511,My God if they say another word about how 'disgraceful' gay marriage is they may just get a slap round the face,Negative,Community_Discussion,My God if they say another word about how 'disgraceful' gay marriage is they may just get a slap round the face,My God if they say another word about how 'disgraceful' gay marriage is they may just get a slap round the face
TXT_02515,Take the 1st step to purchase your dream Lexus. Contact our F&amp;I Department to find out how you can apply for finance,Positive,Technical_Issues,Take the 1st step to purchase your dream Lexus. Contact our F&amp;I Department to find out how you can apply for finance,Take the 1st step to purchase your dream Lexus. Contact our F&I Department to find out how you can apply for finance
TXT_02561,@user my cousin says everything he needs to know about Islam he learned on September 11th,Negative,Community_Discussion,@user my cousin says everything he needs to know about Islam he learned on September 11th,@user my cousin says everything he needs to know about Islam he learned on September 11th
TXT_02563,Guest teaching  Super Saturday with Kris Gordon rocked! (@ Wisconsin Athletic Club),Positive,Community_Discussion,Guest teaching  Super Saturday with Kris Gordon rocked! (@ Wisconsin Athletic Club),Guest teaching Super Saturday with Kris Gordon rocked! (@ Wisconsin Athletic Club)
TXT_02570,"""Rodgers just confirmed that both Allen and Can are fit, and will be back in the squad for Sunday's trip to QPR. #LFC""",Positive,Community_Discussion,"""Rodgers just confirmed that both Allen and Can are fit, and will be back in the squad for Sunday's trip to QPR. #LFC""","Rodgers just confirmed that both Allen and Can are fit, and will be back in the squad for Sunday's trip to QPR. LFC"
TXT_02576,From Jan: Heartrending artistic tributes to Charlie Hebdo and the power of the pen,Neutral,Community_Discussion,From Jan: Heartrending artistic tributes to Charlie Hebdo and the power of the pen,From Jan: Heartrending artistic tributes to Charlie Hebdo and the power of the pen
TXT_02581,"""Bit behind the times, but Sharknado may be the best thing I've ever seen. #comedygold""",Positive,Community_Discussion,"""Bit behind the times, but Sharknado may be the best thing I've ever seen. #comedygold""","Bit behind the times, but Sharknado may be the best thing I've ever seen. comedygold"
TXT_02586,"SUNDAY ONLY, DJ Linds spins the latest in Fleetwood Mac hits at Pressy Lake's hottest club, Picken's Roost! Kayak bottle service available.",Positive,Community_Discussion,"SUNDAY ONLY, DJ Linds spins the latest in Fleetwood Mac hits at Pressy Lake's hottest club, Picken's Roost! Kayak bottle service available.","SUNDAY ONLY, DJ Linds spins the latest in Fleetwood Mac hits at Pressy Lake's hottest club, Picken's Roost! Kayak bottle service available."
TXT_02600,"@user 3 grown adult males watching Kung Fu Panda 2. On 2nd thought it would be awkward anywhere but HK, land of \""""Murses\""""""",Negative,Community_Discussion,"@user 3 grown adult males watching Kung Fu Panda 2. On 2nd thought it would be awkward anywhere but HK, land of \""""Murses\""""""","@user 3 grown adult males watching Kung Fu Panda 2. On 2nd thought it would be awkward anywhere but HK, land of \""""Murses\"""""
TXT_02604,Lots of crime action in Hannibal the past two days... check it out in tomorrow's @user,Neutral,Community_Discussion,Lots of crime action in Hannibal the past two days... check it out in tomorrow's @user,Lots of crime action in Hannibal the past two days.. check it out in tomorrow's @user
TXT_02614,"It may look like a mainframe, but it's anything but proprietary! Very cool IBM Great time to be a partner HighVail",Positive,Community_Discussion,"It may look like a mainframe, but it's anything but proprietary! Very cool IBM Great time to be a partner HighVail","It may look like a mainframe, but it's anything but proprietary! Very cool IBM Great time to be a partner HighVail"
TXT_02616,may God be with and protect everyone else from the storm that\u2019s about to hit Constitution Hall,Positive,Community_Discussion,may God be with and protect everyone else from the storm that\u2019s about to hit Constitution Hall,may God be with and protect everyone else from the storm that's about to hit Constitution Hall
TXT_02617,"@user now, if Drake is a ghostwritten pawn, as insinuated, it may have come after he was dope a la Snoop Dogg. This may be overblown.",Neutral,Community_Discussion,"@user now, if Drake is a ghostwritten pawn, as insinuated, it may have come after he was dope a la Snoop Dogg. This may be overblown.","@user now, if Drake is a ghostwritten pawn, as insinuated, it may have come after he was dope a la Snoop Dogg. This may be overblown."
TXT_02619,Kendrick Lamar getting all 11 Grammys on Sunday would be the best birthday gift ever.....,Positive,Community_Discussion,Kendrick Lamar getting all 11 Grammys on Sunday would be the best birthday gift ever.....,Kendrick Lamar getting all 11 Grammys on Sunday would be the best birthday gift ever..
TXT_02621,Republican club meets tomorrow. That's where you complain about Obama and praise Donald trump and his hypocritical thoughts.,Negative,Community_Discussion,Republican club meets tomorrow. That's where you complain about Obama and praise Donald trump and his hypocritical thoughts.,Republican club meets tomorrow. That's where you complain about Obama and praise Donald trump and his hypocritical thoughts.
TXT_02626,I like Trey Burke but I think pre-season 1st team all-american is a bit over the top.,Negative,Community_Discussion,I like Trey Burke but I think pre-season 1st team all-american is a bit over the top.,I like Trey Burke but I think pre-season 1st team all-american is a bit over the top.
TXT_02630,Tomorrow I\u2019m going to the Knicks vs Celtics game ^.^ cool,Positive,Community_Discussion,Tomorrow I\u2019m going to the Knicks vs Celtics game ^.^ cool,Tomorrow I'm going to the Knicks vs Celtics game ^.^ cool
TXT_02653,@user when are you guys gonna add Kendrick lamar's new mixtape Black Friday,Neutral,Community_Discussion,@user when are you guys gonna add Kendrick lamar's new mixtape Black Friday,@user when are you guys gonna add Kendrick lamar's new mixtape Black Friday
TXT_02657,@user I\u2019m sorry\u002c I Heart Paris is no longer available at the Rockwell branch! You may call 8587000 to get a copy transferred! :),Negative,Community_Discussion,@user I\u2019m sorry\u002c I Heart Paris is no longer available at the Rockwell branch! You may call 8587000 to get a copy transferred! :),"@user I'm sorry, I Heart Paris is no longer available at the Rockwell branch! You may call 858700 to get a copy transferred! :)"
TXT_02658,Jenna is gonna meet shawn tomorrow... And she's getting me a video JDKKFLF,Neutral,Community_Discussion,Jenna is gonna meet shawn tomorrow... And she's getting me a video JDKKFLF,Jenna is gonna meet shawn tomorrow.. And she's getting me a video JDKKFLF
TXT_02694,@user dancing round mate. Just shocking. You will have to try and find it on Internet tomorrow. Honestly bad bad bad boxing,Negative,Community_Discussion,@user dancing round mate. Just shocking. You will have to try and find it on Internet tomorrow. Honestly bad bad bad boxing,@user dancing round mate. Just shocking. You will have to try and find it on Internet tomorrow. Honestly bad bad bad boxing
TXT_02702,"@user 3 grown adult males watching Kung Fu Panda 2. On 2nd thought it would be awkward anywhere but HK, land of \""""Murses\""""""",Negative,Community_Discussion,"@user 3 grown adult males watching Kung Fu Panda 2. On 2nd thought it would be awkward anywhere but HK, land of \""""Murses\""""""","@user 3 grown adult males watching Kung Fu Panda 2. On 2nd thought it would be awkward anywhere but HK, land of \""""Murses\"""""
TXT_02711,Working all weekend\u002c BUT my love is going to treat me to Olive Garden tomorrow night after work. #SpoiledGF #LoveMeSomeOG #SoSweet,Positive,Community_Discussion,Working all weekend\u002c BUT my love is going to treat me to Olive Garden tomorrow night after work. #SpoiledGF #LoveMeSomeOG #SoSweet,"Working all weekend, BUT my love is going to treat me to Olive Garden tomorrow night after work. SpoiledGF LoveMeSomeOG SoSweet"
TXT_02712,Any Joey fans that want a cover for all NNS wins may take this.,Positive,Community_Discussion,Any Joey fans that want a cover for all NNS wins may take this.,Any Joey fans that want a cover for all NNS wins may take this.
TXT_02738,Just realized I'm friends with Miss Teen USA 4th runner up and wondering why I don't try harder to talk to her.,Negative,Community_Discussion,Just realized I'm friends with Miss Teen USA 4th runner up and wondering why I don't try harder to talk to her.,Just realized I'm friends with Miss Teen USA 4th runner up and wondering why I don't try harder to talk to her.
TXT_02757,@user One last time. I want my Moto G 3rd Gen 16gb which I ordered or else I want compensation. Choice is yours.,Negative,Community_Discussion,@user One last time. I want my Moto G 3rd Gen 16gb which I ordered or else I want compensation. Choice is yours.,@user One last time. I want my Moto G 3rd Gen 16gb which I ordered or else I want compensation. Choice is yours.
TXT_02766,It\u2019s our 6th Birthday!!!!! Reggie your the best partner ever!!!! We would like to thank all of our brides who...,Positive,Community_Discussion,It\u2019s our 6th Birthday!!!!! Reggie your the best partner ever!!!! We would like to thank all of our brides who...,It's our 6th Birthday!! Reggie your the best partner ever!! We would like to thank all of our brides who..
TXT_02798,"""Children from 1st grade are taught Islam will take over the world so the 12th Imam can rise amid smoke &amp; fire to rule his domain, THE DEVIL!""",Negative,Community_Discussion,"""Children from 1st grade are taught Islam will take over the world so the 12th Imam can rise amid smoke &amp; fire to rule his domain, THE DEVIL!""","Children from 1st grade are taught Islam will take over the world so the 12th Imam can rise amid smoke & fire to rule his domain, THE DEVIL!"
TXT_02816,Dustin Johnson to have an insane 1st round then bottle it,Neutral,Community_Discussion,Dustin Johnson to have an insane 1st round then bottle it,Dustin Johnson to have an insane 1st round then bottle it
TXT_02824,"""John Kasich - the most PC, and least 1st Amendment friendly, of the 17 GOP candidates. My article in The Federalist.",Neutral,Community_Discussion,"""John Kasich - the most PC, and least 1st Amendment friendly, of the 17 GOP candidates. My article in The Federalist.","""John Kasich - the most PC, and least 1st Amendment friendly, of the 17 GOP candidates. My article in The Federalist."
TXT_02833,Today: Sefton v @user HOME 12noon - including President\u2019s Day; 2nd XI v @user Away 12.45pm.  Let\u2019s hope the forecast\u2019s wrong!,Neutral,Community_Discussion,Today: Sefton v @user HOME 12noon - including President\u2019s Day; 2nd XI v @user Away 12.45pm.  Let\u2019s hope the forecast\u2019s wrong!,Today: Sefton v @user HOME 12noon - including President's Day; 2nd XI v @user Away 12.45pm. Let's hope the forecast's wrong!
TXT_02843,"So what if Donald Trump is right on some things? Like the old saying goes ""the sun will shine on a dog's ass, occasionally."" ;-)",Neutral,Community_Discussion,"So what if Donald Trump is right on some things? Like the old saying goes ""the sun will shine on a dog's ass, occasionally."" ;-)","So what if Donald Trump is right on some things? Like the old saying goes ""the sun will shine on a dog's ass, occasionally."" ;-)"
TXT_02848,"""Disgraceful, no way we should deny the world of an Adriano-Luiz Adriano left hand side to propel Milan to glory",Negative,Feature_Feedback,"""Disgraceful, no way we should deny the world of an Adriano-Luiz Adriano left hand side to propel Milan to glory","""Disgraceful, no way we should deny the world of an Adriano-Luiz Adriano left hand side to propel Milan to glory"
TXT_02849,"@user Allie &amp; briana sitting in a tree. K-I-S-S-I-N-G. 1st comes love, 2nd comes marriage then comes Briana with a baby carriage""",Positive,Community_Discussion,"@user Allie &amp; briana sitting in a tree. K-I-S-S-I-N-G. 1st comes love, 2nd comes marriage then comes Briana with a baby carriage""","@user Allie & briana sitting in a tree. K-I-S-S-I-N-G. 1st comes love, 2nd comes marriage then comes Briana with a baby carriage"""
TXT_02852,Well\u002c it was going to be tacos and Teen Woof and Derek feels night\u002c but @user may have incepted me into watching Justified.,Neutral,Community_Discussion,Well\u002c it was going to be tacos and Teen Woof and Derek feels night\u002c but @user may have incepted me into watching Justified.,"Well, it was going to be tacos and Teen Woof and Derek feels night, but @user may have incepted me into watching Justified."
TXT_02860,@user 4th is just great bc it's like St Pattys just MERICA #canttouchthis,Positive,Community_Discussion,@user 4th is just great bc it's like St Pattys just MERICA #canttouchthis,@user 4th is just great bc it's like St Pattys just MERICA canttouchthis
TXT_02877,Check out the Miche and Younique display at Elmsdale District School on Oct 18 from 9-2 #miche #younique #3dmascara,Neutral,Community_Discussion,Check out the Miche and Younique display at Elmsdale District School on Oct 18 from 9-2 #miche #younique #3dmascara,Check out the Miche and Younique display at Elmsdale District School on Oct 18 from 9-2 miche younique 3dmascara
TXT_02883,Who's going to be at Zac Brown Band next Sunday?,Neutral,Account_Security,Who's going to be at Zac Brown Band next Sunday?,Who's going to be at Zac Brown Band next Sunday?
TXT_02887,@user I know it was the best day ever I\u2019m soo happy! Are you going to write on your arm or hand Robsten Unbroken tomorrow?c:,Positive,Technical_Issues,@user I know it was the best day ever I\u2019m soo happy! Are you going to write on your arm or hand Robsten Unbroken tomorrow?c:,@user I know it was the best day ever I'm soo happy! Are you going to write on your arm or hand Robsten Unbroken tomorrow?c:
TXT_02895,I played rugby yesterday may have broken my finger but it was definitely worth the pain the game is more fun than I remember,Positive,Community_Discussion,I played rugby yesterday may have broken my finger but it was definitely worth the pain the game is more fun than I remember,I played rugby yesterday may have broken my finger but it was definitely worth the pain the game is more fun than I remember
TXT_02915,can you believe it's the 13th and I still have unopened bags of Halloween candy???,Positive,Community_Discussion,can you believe it's the 13th and I still have unopened bags of Halloween candy???,can you believe it's the 13th and I still have unopened bags of Halloween candy??
TXT_02918,Soccer Saturday! Watching Barca with my nerd right now and then going to see the Armada tonight!,Positive,Community_Discussion,Soccer Saturday! Watching Barca with my nerd right now and then going to see the Armada tonight!,Soccer Saturday! Watching Barca with my nerd right now and then going to see the Armada tonight!
TXT_02919,The city of Milan was brought to a standstill on Monday after the local government barred all traffic within...,Negative,Community_Discussion,The city of Milan was brought to a standstill on Monday after the local government barred all traffic within...,The city of Milan was brought to a standstill on Monday after the local government barred all traffic within..
TXT_02939,"So @user says the Galaxy Note 5 and S6 edge+ T-Mobile release is tomorrow, instead!",Positive,Community_Discussion,"So @user says the Galaxy Note 5 and S6 edge+ T-Mobile release is tomorrow, instead!","So @user says the Galaxy Note 5 and S6 edge+ T-Mobile release is tomorrow, instead!"
TXT_02945,This may or may not be true but it doesn't change the fact that Hillary violated the law,Negative,Community_Discussion,This may or may not be true but it doesn't change the fact that Hillary violated the law,This may or may not be true but it doesn't change the fact that Hillary violated the law
TXT_02946,:His family has done it with humans..all I want to BowBow is.. Rahul Gandhi may try to divide us on breed lines now.,Neutral,Community_Discussion,:His family has done it with humans..all I want to BowBow is.. Rahul Gandhi may try to divide us on breed lines now.,:His family has done it with humans..all I want to BowBow is.. Rahul Gandhi may try to divide us on breed lines now.
TXT_02951,Tennessee 7th graders assignment: Write &amp; Recite 'Allah is the only god' in 3 week focus on Islam in history class,Neutral,Community_Discussion,Tennessee 7th graders assignment: Write &amp; Recite 'Allah is the only god' in 3 week focus on Islam in history class,Tennessee 7th graders assignment: Write & Recite 'Allah is the only god' in 3 week focus on Islam in history class
TXT_02969,Hey #GWU! Interested in a free ticket to the Train concert tomorrow night?! Head to the Smith Center NOW to help us out with set up!,Positive,Community_Discussion,Hey #GWU! Interested in a free ticket to the Train concert tomorrow night?! Head to the Smith Center NOW to help us out with set up!,Hey GWU! Interested in a free ticket to the Train concert tomorrow night?! Head to the Smith Center NOW to help us out with set up!
TXT_03001,"""Following Trump, Scott Walker and Ted Cruz, said they support revoking 14th amendment rights for the children of immigrants.""",Neutral,Community_Discussion,"""Following Trump, Scott Walker and Ted Cruz, said they support revoking 14th amendment rights for the children of immigrants.""","Following Trump, Scott Walker and Ted Cruz, said they support revoking 14th amendment rights for the children of immigrants."
TXT_03010,"""Good finish from Kane, may not rate him that highly but he still scores""",Neutral,Community_Discussion,"""Good finish from Kane, may not rate him that highly but he still scores""","Good finish from Kane, may not rate him that highly but he still scores"
TXT_03029,"""Fun Friday! Gobble Gobble .... (I know, it's not even Halloween yet!)",Positive,Community_Discussion,"""Fun Friday! Gobble Gobble .... (I know, it's not even Halloween yet!)","""Fun Friday! Gobble Gobble .. (I know, it's not even Halloween yet!)"
TXT_03037,"""RT @user The Zags hold a 1-0 lead for 84 minutes to beat Boise State and win the Bronco Invite. Goal by Sarah Rhodes, her 3rd of ...""",Positive,Community_Discussion,"""RT @user The Zags hold a 1-0 lead for 84 minutes to beat Boise State and win the Bronco Invite. Goal by Sarah Rhodes, her 3rd of ...""","RT @user The Zags hold a 1-0 lead for 84 minutes to beat Boise State and win the Bronco Invite. Goal by Sarah Rhodes, her 3rd of .."
TXT_03055,#ToughEnough The Miz is the right candidate to replace Hulk Hogan as the 3rd judge. #WWE,Neutral,Community_Discussion,#ToughEnough The Miz is the right candidate to replace Hulk Hogan as the 3rd judge. #WWE,ToughEnough The Miz is the right candidate to replace Hulk Hogan as the 3rd judge. WWE
TXT_03081,Benny Benassi at #ExchangeLA Tonight!  Armin Van Buuren at #ExchangLa Tomorrow Night! #EDM WEEKENED. @user see worth the late night job.,Positive,Community_Discussion,Benny Benassi at #ExchangeLA Tonight!  Armin Van Buuren at #ExchangLa Tomorrow Night! #EDM WEEKENED. @user see worth the late night job.,Benny Benassi at ExchangeLA Tonight! Armin Van Buuren at ExchangLa Tomorrow Night! EDM WEEKENED. @user see worth the late night job.
TXT_03104,Paul Dunne &amp; his @user teammates played in #TheSagamoreClub Fall Collegiate Preview in 2014. Dunne may win the @user tomorrow.,Neutral,Community_Discussion,Paul Dunne &amp; his @user teammates played in #TheSagamoreClub Fall Collegiate Preview in 2014. Dunne may win the @user tomorrow.,Paul Dunne & his @user teammates played in TheSagamoreClub Fall Collegiate Preview in 2014. Dunne may win the @user tomorrow.
TXT_03141,"3) But, @user , Constantine ordered the Sabbath to be changed from Saturday to Sunday! Google ""Constantine 321 A.D.""",Neutral,Community_Discussion,"3) But, @user , Constantine ordered the Sabbath to be changed from Saturday to Sunday! Google ""Constantine 321 A.D.""","3) But, @user , Constantine ordered the Sabbath to be changed from Saturday to Sunday! Google ""Constantine 321 A.D."""
TXT_03153,"@user You can always meet them on the Friday shakedown as Nicki said that'd be better, so it probably will be for the others! ;)""",Positive,Technical_Issues,"@user You can always meet them on the Friday shakedown as Nicki said that'd be better, so it probably will be for the others! ;)""","@user You can always meet them on the Friday shakedown as Nicki said that'd be better, so it probably will be for the others! ;)"""
TXT_03157,"""damn RIP to my great uncle George Clayton Johnson. 86 years. he wrote the 1st episode of Star Trek, twilight zone episodes and Logan's Run""",Neutral,Community_Discussion,"""damn RIP to my great uncle George Clayton Johnson. 86 years. he wrote the 1st episode of Star Trek, twilight zone episodes and Logan's Run""","damn RIP to my great uncle George Clayton Johnson. 86 years. he wrote the 1st episode of Star Trek, twilight zone episodes and Logan's Run"
TXT_03171,Waiting for a phone call off the head of Joseph Wright.  But I might have to go back to Benedicts tomorrow! :( #GodHelpMe,Negative,Community_Discussion,Waiting for a phone call off the head of Joseph Wright.  But I might have to go back to Benedicts tomorrow! :( #GodHelpMe,Waiting for a phone call off the head of Joseph Wright. But I might have to go back to Benedicts tomorrow! :( GodHelpMe
TXT_03187,Join us at Cobo Bay this Sunday for the best Fleetwood Mac tribute band! Plus 15% off drinks,Positive,Account_Security,Join us at Cobo Bay this Sunday for the best Fleetwood Mac tribute band! Plus 15% off drinks,Join us at Cobo Bay this Sunday for the best Fleetwood Mac tribute band! Plus 15% off drinks
TXT_03196,Caitlyn Jenner May Face Manslaughter Chargesk!!! the whole story:,Neutral,Community_Discussion,Caitlyn Jenner May Face Manslaughter Chargesk!!! the whole story:,Caitlyn Jenner May Face Manslaughter Chargesk!! the whole story:
TXT_03206,I think I may have popped my ear drums and a vain in my head from singing along to Fleetwood Mac very loudly down the parkway #noregrets,Positive,Technical_Issues,I think I may have popped my ear drums and a vain in my head from singing along to Fleetwood Mac very loudly down the parkway #noregrets,I think I may have popped my ear drums and a vain in my head from singing along to Fleetwood Mac very loudly down the parkway noregrets
TXT_03210,@user how does Ryan Braun get to step out of the batter's box after every pitch? Didn't we go over this in May?,Negative,Community_Discussion,@user how does Ryan Braun get to step out of the batter's box after every pitch? Didn't we go over this in May?,@user how does Ryan Braun get to step out of the batter's box after every pitch? Didn't we go over this in May?
TXT_03219,"""No amount of effort can save you from oblivion."" --Kurt Cobain #MONTAGEOFHECK // AUG 7 //",Neutral,Community_Discussion,"""No amount of effort can save you from oblivion."" --Kurt Cobain #MONTAGEOFHECK // AUG 7 //","""No amount of effort can save you from oblivion."" --Kurt Cobain MONTAGEOFHECK // AUG 7 //"
TXT_03237,"Kerry now starts begging Iran to release American hostages, Iranians laughing all the way to the bomb. # Sunday Morning Futures @user",Negative,Community_Discussion,"Kerry now starts begging Iran to release American hostages, Iranians laughing all the way to the bomb. # Sunday Morning Futures @user","Kerry now starts begging Iran to release American hostages, Iranians laughing all the way to the bomb. # Sunday Morning Futures @user"
TXT_03244,America. Where the Christians will enjoy Memorial Day off of work but will go to the office for Good Friday.  #BecausePriorities,Neutral,Community_Discussion,America. Where the Christians will enjoy Memorial Day off of work but will go to the office for Good Friday.  #BecausePriorities,America. Where the Christians will enjoy Memorial Day off of work but will go to the office for Good Friday. BecausePriorities
TXT_03245,looks like im gonna be watching Kevin Hart: Laugh at My Pain for like the 20th time lol #SoBored,Neutral,Community_Discussion,looks like im gonna be watching Kevin Hart: Laugh at My Pain for like the 20th time lol #SoBored,looks like im gonna be watching Kevin Hart: Laugh at My Pain for like the 20th time lol SoBored
TXT_03248,"""Female dinner hostess needed, 12 nov (3-11pm), marina @ keppel bay, $150. Taking care of VIPs. PM/text me if you're interested! :)""",Positive,Community_Discussion,"""Female dinner hostess needed, 12 nov (3-11pm), marina @ keppel bay, $150. Taking care of VIPs. PM/text me if you're interested! :)""","Female dinner hostess needed, 12 nov (3-11pm), marina @ keppel bay, $150. Taking care of VIPs. PM/text me if you're interested! :)"
TXT_03272,Nationally Jeb Bush slips back to single digits in the RCP average of polls. Carson clear 2nd to Trump:,Neutral,Community_Discussion,Nationally Jeb Bush slips back to single digits in the RCP average of polls. Carson clear 2nd to Trump:,Nationally Jeb Bush slips back to single digits in the RCP average of polls. Carson clear 2nd to Trump:
